"importer_iso3c","exporter_iso3c","hs6","product_weight_t","dom_source","source_country_iso3c","sciname","habitat","method","live_weight_t","hs_version","year","nativity"
"VEN","USA",30379,0.403931194266438,"domestic","USA","ictalurus punctatus","inland","capture",0.54018029325554,"HS96",1998,"native"
"AUT","DEU",30420,0.115039293030107,"foreign","USA","ictalurus punctatus","inland","capture",0.313092424288714,"HS96",1998,"native"
"BEL","DEU",30420,0.119927947559616,"foreign","USA","ictalurus punctatus","inland","capture",0.326397449535639,"HS96",1998,"native"
"BEL","GBR",30110,0.102053874533286,"foreign","USA","ictalurus punctatus","inland","capture",0.102053874533286,"HS96",1998,"native"
"BEL","NLD",30110,0.140244387379127,"foreign","USA","ictalurus punctatus","inland","capture",0.140244387379127,"HS96",1998,"native"
"CAN","CHN",30420,0.109210699302837,"foreign","USA","ictalurus punctatus","inland","capture",0.297229248392916,"HS96",1998,"native"
"CAN","USA",30199,0.203327797395315,"foreign","USA","ictalurus punctatus","inland","capture",0.203327797395315,"HS96",1998,"native"
"CAN","USA",30420,0.116465394999192,"foreign","USA","ictalurus punctatus","inland","capture",0.316973721809092,"HS96",1998,"native"
"CAN","USA",30490,0.425703132112005,"foreign","USA","ictalurus punctatus","inland","capture",2.19237113037683,"HS96",1998,"native"
"CHE","CAN",30420,0.204445222004844,"foreign","USA","ictalurus punctatus","inland","capture",0.556420754211248,"HS96",1998,"native"
"CHN","KOR",30490,0.255096263549244,"foreign","USA","ictalurus punctatus","inland","capture",1.31374575727861,"HS96",1998,"native"
"CHN","USA",30490,0.114914714811358,"foreign","USA","ictalurus punctatus","inland","capture",0.591810781278497,"HS96",1998,"native"
"CIV","NLD",30379,0.159768084710682,"foreign","USA","ictalurus punctatus","inland","capture",0.213659088668862,"HS96",1998,"native"
"CZE","CAN",30420,0.112288561798745,"foreign","USA","ictalurus punctatus","inland","capture",0.305605998676133,"HS96",1998,"native"
"DEU","CAN",30420,5.07704413541651,"foreign","USA","ictalurus punctatus","inland","capture",13.8177488291965,"HS96",1998,"native"
"DEU","CHN",30420,1.04647362218288,"foreign","USA","ictalurus punctatus","inland","capture",2.84809611301839,"HS96",1998,"native"
"DEU","ISL",30420,0.183383914141919,"foreign","USA","ictalurus punctatus","inland","capture",0.499100026972699,"HS96",1998,"native"
"DNK","CAN",30420,0.113618747157612,"foreign","USA","ictalurus punctatus","inland","capture",0.309226248312506,"HS96",1998,"native"
"EGY","DEU",30379,0.151918226153048,"foreign","USA","ictalurus punctatus","inland","capture",0.203161412436211,"HS96",1998,"native"
"EGY","NLD",30379,0.906910630181523,"foreign","USA","ictalurus punctatus","inland","capture",1.21281856197737,"HS96",1998,"native"
"ESP","FRA",30269,0.436998513818363,"foreign","USA","ictalurus punctatus","inland","capture",0.489606411828035,"HS96",1998,"native"
"FRA","CAN",30420,0.407115461016135,"foreign","USA","ictalurus punctatus","inland","capture",1.10801069180423,"HS96",1998,"native"
"FRA","CHN",30420,0.18659050793324,"foreign","USA","ictalurus punctatus","inland","capture",0.507827134010564,"HS96",1998,"native"
"FRA","DEU",30420,0.668289139180689,"foreign","USA","ictalurus punctatus","inland","capture",1.81882434427983,"HS96",1998,"native"
"FRA","GBR",30410,0.157905757598962,"foreign","USA","ictalurus punctatus","inland","capture",0.400291095513369,"HS96",1998,"native"
"FRA","ISL",30420,0.127777999322357,"foreign","USA","ictalurus punctatus","inland","capture",0.347762251704104,"HS96",1998,"native"
"FRA","USA",30490,0.256322108108055,"foreign","USA","ictalurus punctatus","inland","capture",1.32005885675648,"HS96",1998,"native"
"GBR","DEU",30420,0.191227391223495,"foreign","USA","ictalurus punctatus","inland","capture",0.520446935404074,"HS96",1998,"native"
"GBR","ISL",30420,0.256908275841779,"foreign","USA","ictalurus punctatus","inland","capture",0.69920487847648,"HS96",1998,"native"
"GBR","NOR",30420,0.101172528639522,"foreign","USA","ictalurus punctatus","inland","capture",0.275352459397305,"HS96",1998,"native"
"GHA","NLD",30379,0.171015044130306,"foreign","USA","ictalurus punctatus","inland","capture",0.228699734015797,"HS96",1998,"native"
"IRL","GBR",30110,0.132533477448923,"foreign","USA","ictalurus punctatus","inland","capture",0.132533477448923,"HS96",1998,"native"
"ITA","ESP",30420,0.204108076040739,"foreign","USA","ictalurus punctatus","inland","capture",0.55550317340507,"HS96",1998,"native"
"JPN","CAN",30199,0.374462074985914,"foreign","USA","ictalurus punctatus","inland","capture",0.374462074985914,"HS96",1998,"native"
"JPN","CAN",30420,0.902877200273121,"foreign","USA","ictalurus punctatus","inland","capture",2.45728223829172,"HS96",1998,"native"
"JPN","CHN",30420,0.647698933172341,"foreign","USA","ictalurus punctatus","inland","capture",1.76278577392743,"HS96",1998,"native"
"JPN","CHN",30490,0.104200135153946,"foreign","USA","ictalurus punctatus","inland","capture",0.536630696042824,"HS96",1998,"native"
"JPN","KOR",30410,1.70700485738843,"foreign","USA","ictalurus punctatus","inland","capture",4.32725731347966,"HS96",1998,"native"
"JPN","KOR",30420,0.53969429882432,"foreign","USA","ictalurus punctatus","inland","capture",1.46883896747767,"HS96",1998,"native"
"JPN","KOR",30490,0.175603948751972,"foreign","USA","ictalurus punctatus","inland","capture",0.904360336072658,"HS96",1998,"native"
"JPN","NLD",30379,0.243418919783669,"foreign","USA","ictalurus punctatus","inland","capture",0.325525993879929,"HS96",1998,"native"
"JPN","THA",30490,0.186023485330975,"foreign","USA","ictalurus punctatus","inland","capture",0.958020949454522,"HS96",1998,"native"
"JPN","USA",30420,0.21119486917533,"foreign","USA","ictalurus punctatus","inland","capture",0.574790681042664,"HS96",1998,"native"
"JPN","USA",30490,6.42919399557356,"foreign","USA","ictalurus punctatus","inland","capture",33.1103490772039,"HS96",1998,"native"
"KOR","USA",30490,1.33832062472389,"foreign","USA","ictalurus punctatus","inland","capture",6.89235121732806,"HS96",1998,"native"
"NGA","DEU",30379,0.135957197329373,"foreign","USA","ictalurus punctatus","inland","capture",0.181816605813166,"HS96",1998,"native"
"NGA","NLD",30379,0.738633787984381,"foreign","USA","ictalurus punctatus","inland","capture",0.987780646469882,"HS96",1998,"native"
"NLD","CHN",30420,0.106929577275949,"foreign","USA","ictalurus punctatus","inland","capture",0.291020917250704,"HS96",1998,"native"
"NLD","DEU",30379,0.582773555421095,"foreign","USA","ictalurus punctatus","inland","capture",0.779347558538133,"HS96",1998,"native"
"NLD","DEU",30420,0.293980289954601,"foreign","USA","ictalurus punctatus","inland","capture",0.800100550434505,"HS96",1998,"native"
"NLD","FRA",30379,0.119667947837087,"foreign","USA","ictalurus punctatus","inland","capture",0.160032867165212,"HS96",1998,"native"
"POL","CAN",30420,0.241328563166518,"foreign","USA","ictalurus punctatus","inland","capture",0.656802931430939,"HS96",1998,"native"
"POL","NOR",30420,0.149129901621952,"foreign","USA","ictalurus punctatus","inland","capture",0.405873864511099,"HS96",1998,"native"
"PRT","ESP",30420,0.206812027685367,"foreign","USA","ictalurus punctatus","inland","capture",0.562862283090788,"HS96",1998,"native"
"TWN","CAN",30420,0.221008524195957,"foreign","USA","ictalurus punctatus","inland","capture",0.60149965117461,"HS96",1998,"native"
"TWN","USA",30490,0.206563616308615,"foreign","USA","ictalurus punctatus","inland","capture",1.06380262398937,"HS96",1998,"native"
"USA","CAN",30199,0.159367868177065,"foreign","USA","ictalurus punctatus","inland","capture",0.159367868177065,"HS96",1998,"native"
"USA","CAN",30420,27.2226160180988,"foreign","USA","ictalurus punctatus","inland","capture",74.0894230144192,"HS96",1998,"native"
"USA","CAN",160419,0.38745554447774,"foreign","USA","ictalurus punctatus","inland","capture",0.731128612429494,"HS96",1998,"native"
"USA","CHN",30420,1.39613476374998,"foreign","USA","ictalurus punctatus","inland","capture",3.79973838766405,"HS96",1998,"native"
"USA","HND",30199,0.290676420005231,"foreign","USA","ictalurus punctatus","inland","capture",0.290676420005231,"HS96",1998,"native"
"USA","ISL",30420,0.280232998200283,"foreign","USA","ictalurus punctatus","inland","capture",0.762685743811544,"HS96",1998,"native"
"USA","TWN",30420,0.286153848904784,"foreign","USA","ictalurus punctatus","inland","capture",0.778800007486987,"HS96",1998,"native"
"ARG","USA",30379,0.141584056688616,"domestic","USA","ictalurus punctatus","inland","capture",0.189341448117814,"HS96",1999,"native"
"AUS","USA",30379,0.190105122183425,"domestic","USA","ictalurus punctatus","inland","capture",0.254229042242988,"HS96",1999,"native"
"BEL","USA",30269,0.32016950812735,"domestic","USA","ictalurus punctatus","inland","capture",0.358712991221142,"HS96",1999,"native"
"BEL","USA",30379,0.25656764021727,"domestic","USA","ictalurus punctatus","inland","capture",0.343109878859787,"HS96",1999,"native"
"BHS","USA",30199,0.13950542364216,"domestic","USA","ictalurus punctatus","inland","capture",0.13950542364216,"HS96",1999,"native"
"BHS","USA",30269,0.236810779668411,"domestic","USA","ictalurus punctatus","inland","capture",0.265319154297723,"HS96",1999,"native"
"BRA","USA",160419,0.11149443285478,"domestic","USA","ictalurus punctatus","inland","capture",0.210389994796969,"HS96",1999,"native"
"BRB","USA",160419,0.173879373849971,"domestic","USA","ictalurus punctatus","inland","capture",0.328110378454895,"HS96",1999,"native"
"CAN","USA",30199,7.50275411789134,"domestic","USA","ictalurus punctatus","inland","capture",7.50275411789134,"HS96",1999,"native"
"CAN","USA",30269,50.5412359995021,"domestic","USA","ictalurus punctatus","inland","capture",56.6256232563653,"HS96",1999,"native"
"CAN","USA",30379,3.34841654284649,"domestic","USA","ictalurus punctatus","inland","capture",4.47786319979893,"HS96",1999,"native"
"CAN","USA",30569,0.118337800260949,"domestic","USA","ictalurus punctatus","inland","capture",0.216084823276492,"HS96",1999,"native"
"CAN","USA",160419,1.63507293445482,"domestic","USA","ictalurus punctatus","inland","capture",3.08538262731624,"HS96",1999,"native"
"CHN","USA",30269,0.168747230743222,"domestic","USA","ictalurus punctatus","inland","capture",0.189061801213463,"HS96",1999,"native"
"CHN","USA",30379,3.72943063455213,"domestic","USA","ictalurus punctatus","inland","capture",4.98739627551451,"HS96",1999,"native"
"CHN","USA",30569,0.230704850399153,"domestic","USA","ictalurus punctatus","inland","capture",0.421267056828853,"HS96",1999,"native"
"CHN","USA",160419,0.177797584170951,"domestic","USA","ictalurus punctatus","inland","capture",0.335504041330584,"HS96",1999,"native"
"COL","USA",30269,1.54496838473112,"domestic","USA","ictalurus punctatus","inland","capture",1.73095880950836,"HS96",1999,"native"
"COL","USA",30379,0.160943220983117,"domestic","USA","ictalurus punctatus","inland","capture",0.215230607445499,"HS96",1999,"native"
"DEU","USA",30269,0.416776392092214,"domestic","USA","ictalurus punctatus","inland","capture",0.466949857755623,"HS96",1999,"native"
"DEU","USA",30379,0.218977752904335,"domestic","USA","ictalurus punctatus","inland","capture",0.29284063340322,"HS96",1999,"native"
"DOM","USA",30379,0.333364656401227,"domestic","USA","ictalurus punctatus","inland","capture",0.445811119348872,"HS96",1999,"native"
"DOM","USA",160419,0.25402686830027,"domestic","USA","ictalurus punctatus","inland","capture",0.47934870048261,"HS96",1999,"native"
"ESP","USA",30269,15.7521603977598,"domestic","USA","ictalurus punctatus","inland","capture",17.6484781687209,"HS96",1999,"native"
"ESP","USA",30379,0.221184036989777,"domestic","USA","ictalurus punctatus","inland","capture",0.295791114082097,"HS96",1999,"native"
"ESP","USA",30569,0.129354596729497,"domestic","USA","ictalurus punctatus","inland","capture",0.236201493628061,"HS96",1999,"native"
"FIN","USA",30379,0.181158740459203,"domestic","USA","ictalurus punctatus","inland","capture",0.242264977144865,"HS96",1999,"native"
"FRA","USA",30110,0.408773990504512,"domestic","USA","ictalurus punctatus","inland","capture",0.408773990504512,"HS96",1999,"native"
"FRA","USA",30269,1.49233801695953,"domestic","USA","ictalurus punctatus","inland","capture",1.67199255515504,"HS96",1999,"native"
"FRA","USA",30379,2.077373512628,"domestic","USA","ictalurus punctatus","inland","capture",2.77808757823368,"HS96",1999,"native"
"FRA","USA",160419,0.34731669320219,"domestic","USA","ictalurus punctatus","inland","capture",0.655386600072532,"HS96",1999,"native"
"GBR","USA",30110,2.85165365931784,"domestic","USA","ictalurus punctatus","inland","capture",2.85165365931784,"HS96",1999,"native"
"GBR","USA",30269,2.24078980223437,"domestic","USA","ictalurus punctatus","inland","capture",2.51054642073412,"HS96",1999,"native"
"GBR","USA",30379,0.331407545897049,"domestic","USA","ictalurus punctatus","inland","capture",0.443193860416938,"HS96",1999,"native"
"GRC","USA",30379,0.200066337305667,"domestic","USA","ictalurus punctatus","inland","capture",0.267550251850694,"HS96",1999,"native"
"HUN","USA",30379,0.105112109083189,"domestic","USA","ictalurus punctatus","inland","capture",0.140567232031634,"HS96",1999,"native"
"ISL","USA",30379,0.14027136061874,"domestic","USA","ictalurus punctatus","inland","capture",0.187585969565907,"HS96",1999,"native"
"ISR","USA",30269,0.417104145939366,"domestic","USA","ictalurus punctatus","inland","capture",0.467317068123605,"HS96",1999,"native"
"ISR","USA",30379,0.173286382792152,"domestic","USA","ictalurus punctatus","inland","capture",0.23173721268012,"HS96",1999,"native"
"JPN","USA",30110,0.318769430614958,"domestic","USA","ictalurus punctatus","inland","capture",0.318769430614958,"HS96",1999,"native"
"JPN","USA",30269,2.81357702557084,"domestic","USA","ictalurus punctatus","inland","capture",3.15228841364917,"HS96",1999,"native"
"JPN","USA",30379,44.697400466825,"domestic","USA","ictalurus punctatus","inland","capture",59.7741774704425,"HS96",1999,"native"
"KOR","USA",30269,4.30001547328164,"domestic","USA","ictalurus punctatus","inland","capture",4.81767118218054,"HS96",1999,"native"
"KOR","USA",30379,23.8148461777604,"domestic","USA","ictalurus punctatus","inland","capture",31.8477769846435,"HS96",1999,"native"
"LBN","USA",30269,0.353525649659412,"domestic","USA","ictalurus punctatus","inland","capture",0.396084699022256,"HS96",1999,"native"
"LBN","USA",30379,1.42886919471568,"domestic","USA","ictalurus punctatus","inland","capture",1.91083776539477,"HS96",1999,"native"
"LTU","USA",30379,0.279544117536323,"domestic","USA","ictalurus punctatus","inland","capture",0.373836498720691,"HS96",1999,"native"
"LVA","USA",30379,0.412484428612826,"domestic","USA","ictalurus punctatus","inland","capture",0.551618599341076,"HS96",1999,"native"
"MEX","USA",30110,3.08383077640826,"domestic","USA","ictalurus punctatus","inland","capture",3.08383077640826,"HS96",1999,"native"
"MEX","USA",30269,0.302706553148403,"domestic","USA","ictalurus punctatus","inland","capture",0.339147765123575,"HS96",1999,"native"
"MEX","USA",30379,0.783607952111984,"domestic","USA","ictalurus punctatus","inland","capture",1.04792494211283,"HS96",1999,"native"
"MEX","USA",160419,0.295245938542322,"domestic","USA","ictalurus punctatus","inland","capture",0.557129086029361,"HS96",1999,"native"
"MYS","USA",30110,0.666962924115943,"domestic","USA","ictalurus punctatus","inland","capture",0.666962924115943,"HS96",1999,"native"
"MYS","USA",30269,0.10329421246026,"domestic","USA","ictalurus punctatus","inland","capture",0.115729246498745,"HS96",1999,"native"
"NGA","USA",30379,0.741076599448011,"domestic","USA","ictalurus punctatus","inland","capture",0.991047437031051,"HS96",1999,"native"
"NLD","USA",30110,0.731506876512681,"domestic","USA","ictalurus punctatus","inland","capture",0.731506876512681,"HS96",1999,"native"
"NLD","USA",30269,0.152831043920131,"domestic","USA","ictalurus punctatus","inland","capture",0.171229550361286,"HS96",1999,"native"
"NLD","USA",30379,0.179588278615606,"domestic","USA","ictalurus punctatus","inland","capture",0.240164786440947,"HS96",1999,"native"
"NOR","USA",30379,0.26019450012233,"domestic","USA","ictalurus punctatus","inland","capture",0.347960106509747,"HS96",1999,"native"
"NOR","USA",160419,0.428397274277005,"domestic","USA","ictalurus punctatus","inland","capture",0.808385656560708,"HS96",1999,"native"
"PHL","USA",30379,0.415706500784339,"domestic","USA","ictalurus punctatus","inland","capture",0.555927501241211,"HS96",1999,"native"
"PRT","USA",30269,0.128393257071094,"domestic","USA","ictalurus punctatus","inland","capture",0.143849829941576,"HS96",1999,"native"
"PRT","USA",30379,1.60196082114546,"domestic","USA","ictalurus punctatus","inland","capture",2.14231452889337,"HS96",1999,"native"
"PRT","USA",30569,0.274699186711086,"domestic","USA","ictalurus punctatus","inland","capture",0.501600714934443,"HS96",1999,"native"
"RUS","USA",30269,0.329507617737429,"domestic","USA","ictalurus punctatus","inland","capture",0.36917526556505,"HS96",1999,"native"
"RUS","USA",30379,0.675708153920404,"domestic","USA","ictalurus punctatus","inland","capture",0.903629711992786,"HS96",1999,"native"
"SGP","USA",30379,0.123623510388563,"domestic","USA","ictalurus punctatus","inland","capture",0.165322671392706,"HS96",1999,"native"
"TTO","USA",30379,0.107402405717103,"domestic","USA","ictalurus punctatus","inland","capture",0.143630063337833,"HS96",1999,"native"
"TWN","USA",30379,0.452044792062651,"domestic","USA","ictalurus punctatus","inland","capture",0.604522977693015,"HS96",1999,"native"
"VEN","USA",30379,0.152820735046752,"domestic","USA","ictalurus punctatus","inland","capture",0.204368344522137,"HS96",1999,"native"
"CAN","USA",30410,0.102338558285086,"foreign","USA","ictalurus punctatus","inland","capture",0.259428245252694,"HS96",1999,"native"
"CAN","USA",30490,0.38049492562095,"foreign","USA","ictalurus punctatus","inland","capture",1.9595488669479,"HS96",1999,"native"
"DEU","CAN",30420,2.50550979104976,"foreign","USA","ictalurus punctatus","inland","capture",6.81902777647962,"HS96",1999,"native"
"DEU","CHN",30420,0.331095975462948,"foreign","USA","ictalurus punctatus","inland","capture",0.901115079026096,"HS96",1999,"native"
"DEU","GBR",30410,0.118375209736337,"foreign","USA","ictalurus punctatus","inland","capture",0.300081156681614,"HS96",1999,"native"
"EGY","NLD",30379,0.156754933067529,"foreign","USA","ictalurus punctatus","inland","capture",0.209629577798384,"HS96",1999,"native"
"FRA","CAN",30420,0.251332609136431,"foreign","USA","ictalurus punctatus","inland","capture",0.684030072027119,"HS96",1999,"native"
"FRA","CHN",30420,0.104306511260509,"foreign","USA","ictalurus punctatus","inland","capture",0.283881946937068,"HS96",1999,"native"
"FRA","DEU",30420,0.260554229454312,"foreign","USA","ictalurus punctatus","inland","capture",0.709127752872914,"HS96",1999,"native"
"FRA","GBR",30410,0.156057205394171,"foreign","USA","ictalurus punctatus","inland","capture",0.395605015674222,"HS96",1999,"native"
"FRA","USA",30490,0.24973476957572,"foreign","USA","ictalurus punctatus","inland","capture",1.28613406331496,"HS96",1999,"native"
"GBR","CAN",30420,0.163056958587558,"foreign","USA","ictalurus punctatus","inland","capture",0.443777922452653,"HS96",1999,"native"
"GBR","DEU",30420,0.153878258391226,"foreign","USA","ictalurus punctatus","inland","capture",0.418797053563476,"HS96",1999,"native"
"IRL","GBR",30110,0.120124671873326,"foreign","USA","ictalurus punctatus","inland","capture",0.120124671873326,"HS96",1999,"native"
"ITA","ESP",30379,0.110509267518836,"foreign","USA","ictalurus punctatus","inland","capture",0.147784893524228,"HS96",1999,"native"
"ITA","ESP",30420,0.176264379216302,"foreign","USA","ictalurus punctatus","inland","capture",0.479723408854174,"HS96",1999,"native"
"JPN","CAN",30420,0.20348554107916,"foreign","USA","ictalurus punctatus","inland","capture",0.553808874220927,"HS96",1999,"native"
"JPN","CHN",30420,0.384684885032804,"foreign","USA","ictalurus punctatus","inland","capture",1.04696334678121,"HS96",1999,"native"
"JPN","KOR",30410,1.6238353439313,"foreign","USA","ictalurus punctatus","inland","capture",4.11642259686584,"HS96",1999,"native"
"JPN","USA",30490,5.08891701648278,"foreign","USA","ictalurus punctatus","inland","capture",26.2079226348864,"HS96",1999,"native"
"KOR","USA",30490,1.73264411887358,"foreign","USA","ictalurus punctatus","inland","capture",8.92311721219897,"HS96",1999,"native"
"NGA","NLD",30379,0.287637870095156,"foreign","USA","ictalurus punctatus","inland","capture",0.384660336277253,"HS96",1999,"native"
"NLD","DEU",30379,0.424233455941902,"foreign","USA","ictalurus punctatus","inland","capture",0.567330663965382,"HS96",1999,"native"
"NLD","DEU",30420,0.128739619442486,"foreign","USA","ictalurus punctatus","inland","capture",0.350379409431049,"HS96",1999,"native"
"PRT","ESP",30379,0.260430997995292,"foreign","USA","ictalurus punctatus","inland","capture",0.348276376934473,"HS96",1999,"native"
"PRT","ESP",30420,0.173312088214662,"foreign","USA","ictalurus punctatus","inland","capture",0.471688415570033,"HS96",1999,"native"
"SGP","MYS",30110,0.522012774902542,"foreign","USA","ictalurus punctatus","inland","capture",0.522012774902542,"HS96",1999,"native"
"TWN","USA",30490,0.175478558312518,"foreign","USA","ictalurus punctatus","inland","capture",0.903714575309469,"HS96",1999,"native"
"USA","CAN",30199,0.200873109578184,"foreign","USA","ictalurus punctatus","inland","capture",0.200873109578184,"HS96",1999,"native"
"USA","CAN",30410,12.6309921599113,"foreign","USA","ictalurus punctatus","inland","capture",32.0195651253752,"HS96",1999,"native"
"USA","CAN",30420,15.4334453680818,"foreign","USA","ictalurus punctatus","inland","capture",42.0038640550019,"HS96",1999,"native"
"USA","CAN",160419,0.474460898128108,"foreign","USA","ictalurus punctatus","inland","capture",0.89530771476774,"HS96",1999,"native"
"USA","CHN",30420,0.68482786238378,"foreign","USA","ictalurus punctatus","inland","capture",1.86383634675224,"HS96",1999,"native"
"AUS","USA",30379,0.283632072966436,"domestic","USA","ictalurus punctatus","inland","capture",0.379303352963191,"HS96",2000,"native"
"BEL","USA",30269,0.192615658621691,"domestic","USA","ictalurus punctatus","inland","capture",0.215803620601917,"HS96",2000,"native"
"BEL","USA",30379,0.34117735833384,"domestic","USA","ictalurus punctatus","inland","capture",0.456259105741061,"HS96",2000,"native"
"BHS","USA",30199,0.115527687988965,"domestic","USA","ictalurus punctatus","inland","capture",0.115527687988965,"HS96",2000,"native"
"BRA","USA",30110,0.310005626853874,"domestic","USA","ictalurus punctatus","inland","capture",0.310005626853874,"HS96",2000,"native"
"BRB","USA",160419,0.183141415213543,"domestic","USA","ictalurus punctatus","inland","capture",0.345587850507956,"HS96",2000,"native"
"CAN","USA",30110,1.98613195073675,"domestic","USA","ictalurus punctatus","inland","capture",1.98613195073675,"HS96",2000,"native"
"CAN","USA",30199,5.95528224740892,"domestic","USA","ictalurus punctatus","inland","capture",5.95528224740892,"HS96",2000,"native"
"CAN","USA",30269,53.1097359850477,"domestic","USA","ictalurus punctatus","inland","capture",59.5033311247861,"HS96",2000,"native"
"CAN","USA",30379,3.49381744469578,"domestic","USA","ictalurus punctatus","inland","capture",4.67230894431047,"HS96",2000,"native"
"CAN","USA",30569,0.133078196868931,"domestic","USA","ictalurus punctatus","inland","capture",0.243000787482667,"HS96",2000,"native"
"CAN","USA",160419,1.26585425759005,"domestic","USA","ictalurus punctatus","inland","capture",2.38866698407242,"HS96",2000,"native"
"CHN","USA",30110,0.856140340007465,"domestic","USA","ictalurus punctatus","inland","capture",0.856140340007465,"HS96",2000,"native"
"CHN","USA",30269,0.103067194098626,"domestic","USA","ictalurus punctatus","inland","capture",0.11547489861896,"HS96",2000,"native"
"CHN","USA",30379,3.67071931139964,"domestic","USA","ictalurus punctatus","inland","capture",4.90888117143713,"HS96",2000,"native"
"CHN","USA",30569,0.162778777362153,"domestic","USA","ictalurus punctatus","inland","capture",0.297234047463291,"HS96",2000,"native"
"CHN","USA",160419,0.186484389592878,"domestic","USA","ictalurus punctatus","inland","capture",0.351896043161761,"HS96",2000,"native"
"DEU","USA",30269,0.171530438629347,"domestic","USA","ictalurus punctatus","inland","capture",0.192180064510496,"HS96",2000,"native"
"DEU","USA",30379,0.324992049662443,"domestic","USA","ictalurus punctatus","inland","capture",0.434614367952429,"HS96",2000,"native"
"DOM","USA",160419,0.271929840532794,"domestic","USA","ictalurus punctatus","inland","capture",0.513131609085382,"HS96",2000,"native"
"ESP","USA",30269,12.4177852291908,"domestic","USA","ictalurus punctatus","inland","capture",13.9126955279357,"HS96",2000,"native"
"ESP","USA",30379,1.13047297905674,"domestic","USA","ictalurus punctatus","inland","capture",1.51179021083857,"HS96",2000,"native"
"FRA","USA",30110,0.184013530884059,"domestic","USA","ictalurus punctatus","inland","capture",0.184013530884059,"HS96",2000,"native"
"FRA","USA",30269,2.08086482752598,"domestic","USA","ictalurus punctatus","inland","capture",2.33136893945507,"HS96",2000,"native"
"FRA","USA",30379,0.723304452367421,"domestic","USA","ictalurus punctatus","inland","capture",0.967280608031355,"HS96",2000,"native"
"FRA","USA",160419,0.47087017172343,"domestic","USA","ictalurus punctatus","inland","capture",0.888532014042111,"HS96",2000,"native"
"GBR","USA",30110,0.801513901691211,"domestic","USA","ictalurus punctatus","inland","capture",0.801513901691211,"HS96",2000,"native"
"GBR","USA",30269,1.1485172805026,"domestic","USA","ictalurus punctatus","inland","capture",1.28678109157849,"HS96",2000,"native"
"GBR","USA",30379,0.299460434789117,"domestic","USA","ictalurus punctatus","inland","capture",0.400470742985293,"HS96",2000,"native"
"ITA","USA",30379,0.499452920468586,"domestic","USA","ictalurus punctatus","inland","capture",0.667922232488182,"HS96",2000,"native"
"JPN","USA",30110,0.62311154573994,"domestic","USA","ictalurus punctatus","inland","capture",0.62311154573994,"HS96",2000,"native"
"JPN","USA",30269,3.89138005195032,"domestic","USA","ictalurus punctatus","inland","capture",4.35984234281973,"HS96",2000,"native"
"JPN","USA",30379,40.2690145106668,"domestic","USA","ictalurus punctatus","inland","capture",53.8520628667648,"HS96",2000,"native"
"JPN","USA",160419,0.48233391598402,"domestic","USA","ictalurus punctatus","inland","capture",0.910164099461844,"HS96",2000,"native"
"KOR","USA",30269,9.06658462452477,"domestic","USA","ictalurus punctatus","inland","capture",10.1580619274003,"HS96",2000,"native"
"KOR","USA",30379,14.1565814263471,"domestic","USA","ictalurus punctatus","inland","capture",18.9317052382342,"HS96",2000,"native"
"LBN","USA",30379,0.119641643055917,"domestic","USA","ictalurus punctatus","inland","capture",0.159997689579009,"HS96",2000,"native"
"MEX","USA",30110,0.784762894171272,"domestic","USA","ictalurus punctatus","inland","capture",0.784762894171272,"HS96",2000,"native"
"MEX","USA",30269,0.414612689211855,"domestic","USA","ictalurus punctatus","inland","capture",0.464525678336205,"HS96",2000,"native"
"MEX","USA",30379,0.867615708444995,"domestic","USA","ictalurus punctatus","inland","capture",1.16026916087048,"HS96",2000,"native"
"MEX","USA",160419,0.327649609883639,"domestic","USA","ictalurus punctatus","inland","capture",0.618274813850426,"HS96",2000,"native"
"MYS","USA",30110,0.129351728019909,"domestic","USA","ictalurus punctatus","inland","capture",0.129351728019909,"HS96",2000,"native"
"NAM","USA",30269,0.183564856676648,"domestic","USA","ictalurus punctatus","inland","capture",0.205663241345799,"HS96",2000,"native"
"NGA","USA",30379,5.32047497170971,"domestic","USA","ictalurus punctatus","inland","capture",7.11511210639795,"HS96",2000,"native"
"NLD","USA",30110,0.311868159709715,"domestic","USA","ictalurus punctatus","inland","capture",0.311868159709715,"HS96",2000,"native"
"NLD","USA",30269,0.612795765484996,"domestic","USA","ictalurus punctatus","inland","capture",0.686566948022228,"HS96",2000,"native"
"NLD","USA",30379,1.18512612737041,"domestic","USA","ictalurus punctatus","inland","capture",1.58487828648727,"HS96",2000,"native"
"NLD","USA",160419,0.116251219278091,"domestic","USA","ictalurus punctatus","inland","capture",0.219366050777757,"HS96",2000,"native"
"NOR","USA",30379,1.55699781619674,"domestic","USA","ictalurus punctatus","inland","capture",2.08218515650618,"HS96",2000,"native"
"PHL","USA",30379,0.390946036054511,"domestic","USA","ictalurus punctatus","inland","capture",0.522815141292898,"HS96",2000,"native"
"PRT","USA",30269,0.150675112005017,"domestic","USA","ictalurus punctatus","inland","capture",0.168814077411775,"HS96",2000,"native"
"PRT","USA",30379,0.825009516275437,"domestic","USA","ictalurus punctatus","inland","capture",1.10329157234219,"HS96",2000,"native"
"SGP","USA",30269,0.438051817385377,"domestic","USA","ictalurus punctatus","inland","capture",0.490786516939847,"HS96",2000,"native"
"SGP","USA",30379,0.238624545660127,"domestic","USA","ictalurus punctatus","inland","capture",0.319114440484716,"HS96",2000,"native"
