"source_country_iso3c","exporter_iso3c","consumer_iso3c","consumption_source","sciname","sciname_hs_modified","habitat","method","end_use","consumption_live_t","consumption_live_t_capped","consumption_percap_live_kg","consumption_percap_live_kg_capped","hs_version","year"
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","CHN",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","ESP",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","CHN",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","CHN",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","CAN",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","CAN",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","NLD",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2017
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"ATG","ATG",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"ATG","ATG",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","NLD",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","BEL",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","ESP",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"USA","CHN",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2018
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"USA","CHN",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","ESP",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","NLD",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","NLD",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"USA","CHN",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2019
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"GBR","GBR",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"GBR","GBR",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"GBR","GBR",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"BHS","BHS",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","NLD",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","CHE",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS02",2020
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2011
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2012
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2012
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2012
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2012
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2012
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2012
"ATG","ATG",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","FRA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"USA","USA",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","NLD",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","ESP",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","NLD",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","BEL",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","BEL",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","SWE",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","ESP",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","NLD",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","DEU",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"FRA","ESP",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2013
"ATG","ATG",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2014
"ATG","ATG",NA,NA,"pterois volitans",NA,"marine","capture",NA,NA,NA,NA,NA,"HS07",2014
